"Name"	"Score"
"S16S5.txt"	"S16S5.txt"	0.843128672999554
"S16S19.txt"	"S16S19.txt"	0.862636604842388
"S6S23.txt"	"S6S23.txt"	0.862636604842388
"S9S9.txt"	"S9S9.txt"	0.869436031427471
"S12S16.txt"	"S12S16.txt"	0.877154702577228
"S16S14.txt"	"S16S14.txt"	0.891875846948815
"S7S25.txt"	"S7S25.txt"	0.891875846948815
"S11S7.txt"	"S11S7.txt"	0.908960311688934
"S15S27.txt"	"S15S27.txt"	0.908960311688934
"S22.txt"	"S22.txt"	0.921936356438159
"S8S12.txt"	"S8S12.txt"	0.95283648466296
"S17S2.txt"	"S17S2.txt"	0.984594888820709
"S1.txt"	"S1.txt"	1
"S10.txt"	"S10.txt"	1
"S10S1.txt"	"S10S1.txt"	1
"S10S10.txt"	"S10S10.txt"	1
"S10S11.txt"	"S10S11.txt"	1
"S10S12.txt"	"S10S12.txt"	1
"S10S13.txt"	"S10S13.txt"	1
"S10S2.txt"	"S10S2.txt"	1
"S10S28.txt"	"S10S28.txt"	1
"S10S29.txt"	"S10S29.txt"	1
"S10S30.txt"	"S10S30.txt"	1
"S10S4.txt"	"S10S4.txt"	1
"S10S5.txt"	"S10S5.txt"	1
"S10S6.txt"	"S10S6.txt"	1
"S10S8.txt"	"S10S8.txt"	1
"S10S9.txt"	"S10S9.txt"	1
"S11S13.txt"	"S11S13.txt"	1
"S11S5.txt"	"S11S5.txt"	1
"S12.txt"	"S12.txt"	1
"S12S12.txt"	"S12S12.txt"	1
"S12S14.txt"	"S12S14.txt"	1
"S12S15.txt"	"S12S15.txt"	1
"S12S17.txt"	"S12S17.txt"	1
"S12S19.txt"	"S12S19.txt"	1
"S12S2.txt"	"S12S2.txt"	1
"S12S21.txt"	"S12S21.txt"	1
"S12S24.txt"	"S12S24.txt"	1
"S12S25.txt"	"S12S25.txt"	1
"S12S26.txt"	"S12S26.txt"	1
"S12S28.txt"	"S12S28.txt"	1
"S12S29.txt"	"S12S29.txt"	1
"S12S3.txt"	"S12S3.txt"	1
